create_dt,location_y,compnt_nm,location_x,version
20140207,-25.81177,ERASMIA,28.09258,1.1.0
20140207,-26.98908,ORANJEVILLE,28.20446,1.1.0
20140207,-34.37743,STILL BAY,21.41184,1.1.0
20140207,-26.80295,BUFFELSHOEK,27.39991,1.1.0
20140207,-26.72025,IKAGENG,27.06247,1.1.0
20140207,-27.23507,LEEUDORINGSTAD,26.24131,1.1.0
20140207,-27.31268,MAKWASSIE,25.9933,1.1.0
20140207,-27.20175,WOLMARANSSTAD,25.98018,1.1.0
20140207,-26.89184,JOUBERTON,26.58773,1.1.0
20140207,-26.3307,COLIGNY,26.31738,1.1.0
20140207,-22.97234,THOHOYANDOU,30.45594,1.1.0
20140207,-33.19758,LAINGSBURG,20.85937,1.1.0
20140207,-33.12978,FORT BROWN,26.61773,1.1.0
20140207,-33.44057,SEVEN FOUNTAINS,26.3261,1.1.0
20140207,-25.4362,KOMATIPOORT,31.95774,1.1.0
20140207,-25.79074,BARBERTON,31.05178,1.1.0
20140207,-30.57359,VOSBURG,22.8814,1.1.0
20140207,-25.34439,KABOKWENI,31.12938,1.1.0
20140207,-25.72593,BOSHOEK,24.28325,1.1.0
20140207,-25.45771,BRAY,23.7157,1.1.0
20140207,-27.45901,KURUMAN,23.43229,1.1.0
20140207,-26.99803,EMANGUZI,32.74348,1.1.0
20140207,-27.58069,LOUWSBURG,31.28124,1.1.0
20140207,-28.16235,DUNDEE,30.23368,1.1.0
20140207,-28.0792,HATTINGSPRUIT,30.124,1.1.0
20140207,-28.29686,PAUL ROUX,27.95304,1.1.0
20140207,-29.18634,TWEESPRUIT,27.02513,1.1.0
20140207,-28.5154,CLARENS,28.41983,1.1.0
20140207,-27.26838,MAFUBE,28.50321,1.1.0
20140207,-27.68155,MEMEL,29.56703,1.1.0
20140207,-27.5544,TWEELING,28.51549,1.1.0
20140207,-30.49887,BETHULIE,25.97663,1.1.0
20140207,-26.14538,ROSEBANK,28.03842,1.1.0
20140207,-29.2112,THABA-NCHU,26.84379,1.1.0
20140207,-29.32683,NIEKERKSHOOP,22.83759,1.1.0
20140207,-27.76738,VRYHEID,30.79561,1.1.0
20140207,-27.42715,JOZINI,32.06406,1.1.0
20140207,-27.42332,PAULPIETERSBURG,30.81722,1.1.0
20140207,-31.06641,HANOVER,24.44393,1.1.0
20140207,-30.7197,COLESBERG,25.09446,1.1.0
20140207,-31.96489,MURRAYSBURG,23.76155,1.1.0
20140207,-33.92774,CAPE TOWN CENTRAL,18.4231,1.1.0
20140207,-33.95604,CAMPS BAY,18.37672,1.1.0
20140207,-33.92367,MAITLAND,18.48325,1.1.0
20140207,-33.87562,MILNERTON,18.50175,1.1.0
20140207,-33.92691,PINELANDS,18.50137,1.1.0
20140207,-33.90953,KENSINGTON,18.51064,1.1.0
20140207,-24.52865,RANKIN'S PASS,27.9136,1.1.0
20140207,-26.19278,BRIXTON,27.99355,1.1.0
20140207,-26.03846,MULDERSDRIFT,27.85052,1.1.0
20140207,-25.83904,LYTTELTON,28.19868,1.1.0
20140207,-29.94046,LAMONTVILLE,30.93923,1.1.0
20140207,-29.78427,HILLCREST,30.76489,1.1.0
20140207,-29.87456,MALVERN,30.91017,1.1.0
20140207,-28.2959,ULUNDI,31.42827,1.1.0
20140207,-23.933,NAMAKGALE,31.02834,1.1.0
20140207,-32.7383,MOOIPLAAS,28.05225,1.1.0
20140207,-31.65593,HOFMEYR,25.80221,1.1.0
20140207,-34.0553,JEFFREYS BAY,24.92192,1.1.0
20140207,-32.50557,KEI BRIDGE,27.97953,1.1.0
20140207,-29.05651,DOUGLAS,23.77278,1.1.0
20140207,-33.85136,SWARTKOPS,25.60443,1.1.0
20140207,-32.45969,DORINGKLOOF,26.51463,1.1.0
20140207,-29.86189,POINT,31.03983,1.1.0
20140207,-33.29543,WILLOWMORE,23.48728,1.1.0
20140207,-33.95494,MOUNT ROAD,25.59516,1.1.0
20140207,-33.93989,KABEGA PARK,25.49849,1.1.0
20140207,-33.97903,WALMER,25.58483,1.1.0
20140207,-33.97403,HUMEWOOD,25.62617,1.1.0
20140207,-26.323,WESTONARIA,27.65058,1.1.0
20140207,-26.67931,VEREENIGING,27.92999,1.1.0
20140207,-26.69897,VANDERBIJLPARK,27.83306,1.1.0
20140207,-26.97781,ORKNEY,26.66994,1.1.0
20140207,-27.65256,BLOEMHOF,25.60685,1.1.0
20140207,-26.0765,RANDBURG,27.997,1.1.0
20140207,-30.03372,TROMPSBURG,25.78074,1.1.0
20140207,-29.7957,HAMMARSDALE,30.65611,1.1.0
20140207,-27.48081,MBAZWANA,32.59923,1.1.0
20140207,-29.19424,SELOSESHA,26.81939,1.1.0
20140207,-28.53715,BARKLY WEST,24.52533,1.1.0
20140207,-29.41678,BELMONT,24.36647,1.1.0
20140207,-27.9761,BOETSAP,24.45268,1.1.0
20140207,-28.8032,CAMPBELL,23.71662,1.1.0
20140207,-27.35712,WAKKERSTROOM,30.1484,1.1.0
20140207,-29.15479,MANDENI,31.41142,1.1.0
20140207,-28.26961,HARRISMITH,29.12786,1.1.0
20140207,-25.71295,PRETORIA MOOT,28.21685,1.1.0
20140207,-33.97502,DELFT,18.64209,1.1.0
20140207,-29.68305,TAYLORS HALT,30.19095,1.1.0
20140207,-25.55175,BETHANIE,27.60139,1.1.0
20140207,-28.62038,TSESENG,28.85396,1.1.0
20140207,-28.53211,MAKWANE,28.88045,1.1.0
20140207,-26.68133,SHARPEVILLE,27.87801,1.1.0
20140207,-26.40392,ENNERDALE,27.83225,1.1.0
20140207,-33.90206,BELLVILLE,18.6221,1.1.0
20140207,-25.10504,MMAMETLAKE,28.5431,1.1.0
20140207,-28.51524,PHUTHADITJHABA,28.82656,1.1.0
20140207,-25.16766,ASSEN,27.60201,1.1.0
20140207,-25.49501,LETHLABILE,27.83781,1.1.0
20140207,-33.20341,RIEBEECK EAST,26.15276,1.1.0
20140207,-27.66893,KROONSTAD,27.23468,1.1.0
20140207,-26.15137,LICHTENBURG,26.15889,1.1.0
20140207,-29.24206,AGGENEYS,18.84713,1.1.0
20140207,-29.41241,HARBURG,30.7378,1.1.0
20140207,-29.58775,NABABEEP,17.7859,1.1.0
20140207,-27.83284,NGOME,31.38986,1.1.0
20140207,-26.75817,HARTBEESFONTEIN,26.42618,1.1.0
20140207,-27.91964,VERKYKERSKOP,29.28102,1.1.0
20140207,-29.74649,FAURESMITH,25.31122,1.1.0
20140207,-30.5913,GARIEPDAM,25.49178,1.1.0
20140207,-29.00566,ESTCOURT,29.87219,1.1.0
20140207,-22.65248,MAKUYA,30.82752,1.1.0
20140207,-26.94646,STANDERTON,29.24147,1.1.0
20140207,-34.19313,SIMON'S TOWN,18.43659,1.1.0
20140207,-26.9201,NDUMO,32.26491,1.1.0
20140207,-33.93231,KUILSRIVIER,18.6825,1.1.0
20140207,-25.4878,LEHURUTSHE,25.98517,1.1.0
20140207,-25.27729,MOTSWEDI,25.88558,1.1.0
20140207,-33.33927,TOUWS RIVER,20.03179,1.1.0
20140207,-34.0046,SUURBRAAK,20.654,1.1.0
20140207,-33.68464,RAWSONVILLE,19.30908,1.1.0
20140207,-34.17631,DA GAMASKOP,22.11733,1.1.0
20140207,-32.77896,LEEU GAMKA,21.97303,1.1.0
20140207,-34.00341,THEMBALETHU,22.48547,1.1.0
20140207,-34.17612,KWANONQABA,22.09112,1.1.0
20140207,-34.05359,KWANOKUTHULA,23.32062,1.1.0
20140207,-33.98272,CONVILLE,22.47327,1.1.0
20140207,-33.43978,PATERSON,25.96983,1.1.0
20140207,-31.77222,KLAWER,18.62512,1.1.0
20140207,-32.09251,LAMBERTSBAAI,18.30541,1.1.0
20140207,-33.75645,PATENSIE,24.81577,1.1.0
20140207,-30.75569,MBIZENI,28.36188,1.1.0
20140207,-26.21198,ACTONVILLE,28.29975,1.1.0
20140207,-31.31138,TSOLO,28.75858,1.1.0
20140207,-28.58429,TSEKI,28.77262,1.1.0
20140207,-32.94236,JANSENVILLE,24.66876,1.1.0
20140207,-32.83898,CHUNGWA,27.15612,1.1.0
20140207,-33.12668,TYEFU,26.90461,1.1.0
20140207,-33.28897,HAMBURG,27.46711,1.1.0
20140207,-33.13694,CHALUMNA,27.53995,1.1.0
20140207,-33.90553,SEA POINT,18.39946,1.1.0
20140207,-23.781327,SEBAYENG,29.6929333,1.1.0
20140207,-27.55535,EDENVILLE,27.67408,1.1.0
20140207,-27.28279,HEILBRON,27.96707,1.1.0
20140207,-30.59053,ZAMUXOLO,28.26695,1.1.0
20140207,-30.52585,TABASE,28.31933,1.1.0
20140207,-30.88541,KATKOP,28.51182,1.1.0
20140207,-30.29751,AVONDALE,28.40448,1.1.0
20140207,-30.16502,AFSONDERING,28.96145,1.1.0
20140207,-32.78686,MACLEANTOWN,27.74466,1.1.0
20140207,-26.14512,DELMAS,28.68756,1.1.0
20140207,-31.80929,BITYI,28.53375,1.1.0
20140207,-31.53967,LIBODE,29.01552,1.1.0
20140207,-31.16497,QUMBU,28.87266,1.1.0
20140207,-31.14968,NUWERUS,18.35712,1.1.0
20140207,-31.6083,VANRHYNSDORP,18.74001,1.1.0
20140207,-31.47331,CALVINIA,19.77337,1.1.0
20140207,-29.61956,HOPETOWN,24.08728,1.1.0
20140207,-29.84813,BEREA,31.00409,1.1.0
20140207,-28.66908,AUGRABIES,20.4225,1.1.0
20140207,-26.2482,JABULANI,27.8583,1.1.0
20140207,-27.45275,WRENCHVILLE,23.46428,1.1.0
20140207,-28.45019,UPINGTON,21.25989,1.1.0
20140207,-26.95574,WITDRAAI,20.7058,1.1.0
20140207,-29.12586,POFADDER,19.39496,1.1.0
20140207,-28.89311,GROBLERSHOOP,21.98261,1.1.0
20140207,-28.65236,KANONEILAND,21.08695,1.1.0
20140207,-28.70806,KEIMOES,20.97055,1.1.0
20140207,-25.70144,BELFAST,30.04588,1.1.0
20140207,-30.86359,MARGATE,30.36415,1.1.0
20140207,-33.31668,ALICEDALE,26.08514,1.1.0
20140207,-24.35383,HOEDSPRUIT,30.95114,1.1.0
20140207,-30.42178,PALMIETFONTEIN,27.54181,1.1.0
20140207,-33.94692,BELHAR,18.64877,1.1.0
20140207,-32.45155,THOMAS RIVER,27.25308,1.1.0
20140207,-32.11508,TYLDEN,27.0706,1.1.0
20140207,-32.60057,HOGSBACK,26.93696,1.1.0
20140207,-26.28229,KLIPTOWN,27.88838,1.1.0
20140207,-31.054979,KWANDENGANE,29.75814,1.1.0
20140207,-33.28478,JOZA,26.57081,1.1.0
20140207,-32.03171,NTABETHEMBA,26.48029,1.1.0
20140207,-31.98433,THORNHILL CISKEI,26.6089,1.1.0
20140207,-31.60532,NGANGELIZWE,28.79572,1.1.0
20140207,-31.22086,TINA FALLS,29.02187,1.1.0
20140207,-31.62894,PORT ST JOHNS,29.54424,1.1.0
20140207,-28.37872,VAN REENEN,29.38561,1.1.0
20140207,-26.74269,RIETFONTEIN,20.0294,1.1.0
20140207,-26.66959,BOIPATONG,27.84344,1.1.0
20140207,-28.74154,ONSEEPKANS,19.30395,1.1.0
20140207,-25.43404,KWAMHLANGA,28.71577,1.1.0
20140207,-25.8961,HEKPOORT,27.61817,1.1.0
20140207,-33.82652,JOUBERTINA,23.85546,1.1.0
20140207,-23.09599,TSHILWAVHUSIKU,29.74204,1.1.0
20140207,-29.82968,WESTVILLE,30.93246,1.1.0
20140207,-28.87487,ESIKHAWINI,31.90505,1.1.0
20140207,-31.49245,MIDDELBURG(EC),25.00611,1.1.0
20140207,-31.81916,MQANDULI,28.76291,1.1.0
20140207,-29.92982,DONNYBROOK,29.87938,1.1.0
20140207,-26.48456,EMZINONI,29.44593,1.1.0
20140207,-29.10312,NTABAMHLOPHE,29.6086,1.1.0
20140207,-27.00869,AMERSFOORT,29.87218,1.1.0
20140207,-29.6968,INANDA,30.93351,1.1.0
20140207,-25.75948,MOOINOOI,27.55002,1.1.0
20140207,-33.29353,PRINCE ALFRED HAMLET,19.32863,1.1.0
20140207,-29.32763,GLENDALE,31.11037,1.1.0
20140207,-27.62258,MKHUZE,32.03108,1.1.0
20140207,-25.34301,JERICHO,27.81452,1.1.0
20140207,-33.47424,DE DOORNS,19.66581,1.1.0
20140207,-27.98656,NORMANDIEN,29.78067,1.1.0
20140207,-33.80679,KLAPMUTS,18.86272,1.1.0
20140207,-30.57499,HARDING,29.88243,1.1.0
20140207,-30.49365,MSINSINI,30.51874,1.1.0
20140207,-33.02401,BUFFALO FLATS,27.86027,1.1.0
20140207,-28.50406,ROSENDAL,27.9302,1.1.0
20140207,-28.52163,WINBURG,27.0096,1.1.0
20140207,-27.5982,DEBEN,22.88325,1.1.0
20140207,-33.90469,PAROW,18.59561,1.1.0
20140207,-25.47304,KLIPGAT,27.98434,1.1.0
20140207,-25.40502,DUBE,28.02384,1.1.0
20140207,-25.38881,TEMBA,28.26037,1.1.0
20140207,-30.26423,UMZIMKHULU,29.93638,1.1.0
20140207,-27.065,BOTHITHONG,23.82805,1.1.0
20140207,-26.13677,MOROKWENG,23.77682,1.1.0
20140207,-27.08513,TSINENG,23.07619,1.1.0
20140207,-24.509,LEBOENG,30.64776,1.1.0
20140207,-24.23447,MALIPSDRIFT,29.82122,1.1.0
20140207,-32.70725,ADELAIDE,26.29255,1.1.0
20140207,-32.75007,COOKHOUSE,25.8005,1.1.0
20140207,-32.7182,SOMERSET EAST,25.59114,1.1.0
20140207,-33.76565,UITENHAGE,25.40085,1.1.0
20140207,-33.90276,BARRYDALE,20.72117,1.1.0
20140207,-33.83361,ASHTON,20.06699,1.1.0
20140207,-26.34619,BRACKENDOWNS,28.09636,1.1.0
20140207,-26.49652,HEIDELBERG (GP),28.35413,1.1.0
20140207,-26.3754,DUDUZA,28.4177,1.1.0
20140207,-28.93937,MBONGOLWANE,31.20316,1.1.0
20140207,-28.14037,HLABISA,31.85714,1.1.0
20140207,-29.99128,UMBUMBULU,30.70896,1.1.0
20140207,-34.06542,STEENBERG,18.47621,1.1.0
20140207,-27.24996,AMALIA,25.05068,1.1.0
20140207,-26.30226,BREYTEN,29.98664,1.1.0
20140207,-26.28052,CHRISSIESMEER,30.21357,1.1.0
20140207,-28.77074,KAKAMAS,20.61854,1.1.0
20140207,-29.3466,KENHARDT,21.15192,1.1.0
20140207,-27.69892,KATHU,23.04492,1.1.0
20140207,-29.41448,CRAMOND,30.42808,1.1.0
20140207,-29.56531,HILTON-KZN,30.29617,1.1.0
20140207,-29.6006,IMPENDLE,29.86545,1.1.0
20140207,-29.5818,MOUNTAIN RISE,30.40203,1.1.0
20140207,-29.64513,PLESSISLAER,30.33879,1.1.0
20140207,-30.7586,PADDOCK,30.2498,1.1.0
20140207,-34.01031,PHILIPPI EAST,18.60685,1.1.0
20140207,-26.35839,CARLETONVILLE,27.39859,1.1.0
20140207,-26.34301,KHUTSONG,27.33051,1.1.0
20140207,-26.0994,KRUGERSDORP,27.766,1.1.0
20140207,-26.13648,SANDRINGHAM,28.11834,1.1.0
20140207,-25.74808,PRETORIA WEST,28.158,1.1.0
20140207,-29.03196,MODDER RIVER,24.62926,1.1.0
20140207,-26.47065,EVANDER,29.10759,1.1.0
20140207,-29.74268,INCHANGA,30.67873,1.1.0
20140207,-29.46864,UMHLALI,31.21969,1.1.0
20140207,-34.13289,FISH HOEK,18.43492,1.1.0
20140207,-29.81428,MPUMALANGA KZN,30.63633,1.1.0
20140207,-32.91425,ZWELITSHA,27.42121,1.1.0
20140207,-25.64737,TLHABANE,27.21433,1.1.0
20140207,-32.3292,BUTTERWORTH,28.14217,1.1.0
20140207,-26.79825,VAL,28.94027,1.1.0
20140207,-27.65619,UTRECHT,30.31941,1.1.0
20140207,-29.8783,MAYDON WHARF,31.00228,1.1.0
20140207,-30.05182,AMANZIMTOTI,30.88011,1.1.0
20140207,-24.98705,CALCUTTA,31.24385,1.1.0
20140207,-32.267,WILLOWVALE,28.50661,1.1.0
20140207,-31.66088,VREDENDAL,18.51031,1.1.0
20140207,-26.06088,ELUKWATINI,30.78716,1.1.0
20140207,-25.23604,MAKAPANSTAD,28.12209,1.1.0
20140207,-25.46503,KANYAMAZANE,31.18394,1.1.0
20140207,-23.12982,VUWANI,30.4208,1.1.0
20140207,-32.55177,SEYMOUR,26.76792,1.1.0
20140207,-32.94867,MDANTSANE,27.77583,1.1.0
20140207,-26.60924,SEBOKENG,27.84813,1.1.0
20140207,-25.40626,TWEEFONTEIN,28.80638,1.1.0
20140207,-25.30942,KWAGGAFONTEIN,28.94768,1.1.0
20140207,-33.90246,ALGOAPARK,25.57071,1.1.0
20140207,-26.69094,DELAREYVILLE,25.4567,1.1.0
20140207,-32.20241,NQAMAKWE,27.94282,1.1.0
20140207,-30.9068,MOUNT FRERE,28.99125,1.1.0
20140207,-31.20766,MTONTSASA,29.7024,1.1.0
20140207,-27.97365,WELKOM,26.73691,1.1.0
20140207,-28.10392,VIRGINIA,26.87201,1.1.0
20140207,-30.96943,CARNARVON,22.1259,1.1.0
20140207,-33.92441,ELSIES RIVER,18.56443,1.1.0
20140207,-26.2155,DOBSONVILLE,27.8704,1.1.0
20140207,-26.14829,EDENVALE,28.14885,1.1.0
20140207,-26.24517,ELSBURG,28.19877,1.1.0
20140207,-26.32987,TOKOZA,28.14338,1.1.0
20140207,-26.3766,EDENPARK,28.1281,1.1.0
20140207,-31.55902,LUTZVILLE,18.34501,1.1.0
20140207,-31.90632,MIDDELPOS,20.232,1.1.0
20140207,-26.17733,SOPHIA TOWN,27.97173,1.1.0
20140207,-33.36941,CERES,19.31159,1.1.0
20140207,-33.93905,BONNIEVALE,20.09825,1.1.0
20140207,-26.23883,DIEPKLOOF,27.94192,1.1.0
20140207,-26.2545,NALEDI,27.8321,1.1.0
20140207,-25.67601,SINOVILLE,28.22617,1.1.0
20140207,-23.41238,SEKGOSESE,30.15034,1.1.0
20140207,-23.9731,MAAKE,30.27092,1.1.0
20140207,-24.61384,DIENTJIE,30.80467,1.1.0
20140207,-33.75313,KAMESH,25.38562,1.1.0
20140207,-33.90226,THORNHILL,25.14084,1.1.0
20140207,-29.19994,NEWARK,31.4125,1.1.0
20140207,-33.90888,GOODWOOD,18.56195,1.1.0
20140207,-33.857,KRAAIFONTEIN,18.7273,1.1.0
20140207,-30.19282,DUDUDU,30.61743,1.1.0
20140207,-25.5708,NGODWANA,30.67429,1.1.0
20140207,-29.84229,DURBAN CENTRAL,31.02748,1.1.0
20140207,-31.19953,UGIE,28.2349,1.1.0
20140207,-30.96913,BARKLY EAST,27.59774,1.1.0
20140207,-33.97497,GUGULETHU,18.56331,1.1.0
20140207,-33.97186,MANENBERG,18.55608,1.1.0
20140207,-34.04761,MITCHELLS PLAIN,18.62321,1.1.0
20140207,-32.58076,PEARSTON,25.13783,1.1.0
20140207,-32.90126,RIETBRON,23.1522,1.1.0
20140207,-27.18943,SCHWEIZER-RENEKE,25.33134,1.1.0
20140207,-33.53339,CALITZDORP,21.68666,1.1.0
20140207,-25.77462,ATTERIDGEVILLE,28.07173,1.1.0
20140207,-25.78555,LAUDIUM,28.09789,1.1.0
20140207,-25.78853,GARSFONTEIN,28.2891,1.1.0
20140207,-25.71914,HERCULES,28.1488,1.1.0
20140207,-33.96157,ATHLONE,18.50724,1.1.0
20140207,-33.94634,BISHOP LAVIS,18.57224,1.1.0
20140207,-28.17932,GLENCOE,30.15452,1.1.0
20140207,-26.81351,SASOLBURG,27.82882,1.1.0
20140207,-27.95346,STEYNSRUS,27.56381,1.1.0
20140207,-26.88716,DENEYSVILLE,28.09493,1.1.0
20140207,-26.72698,VILJOENSDRIF,27.92026,1.1.0
20140207,-27.00656,VREDEFORT,27.36753,1.1.0
20140207,-25.95135,OLIFANTSFONTEIN,28.23211,1.1.0
20140207,-26.00749,TEMBISA,28.22014,1.1.0
20140207,-26.3423,VOSLOORUS,28.211,1.1.0
20140207,-29.11994,PARK ROAD,26.21159,1.1.0
20140207,-29.73567,EDENBURG,25.93462,1.1.0
20140207,-29.05913,GREYTOWN,30.59429,1.1.0
20140207,-27.87226,ODENDAALSRUS,26.68751,1.1.0
20140207,-28.13091,HERTZOGVILLE,25.50616,1.1.0
20140207,-29.65303,REDDERSBURG,26.16737,1.1.0
20140207,-32.39583,SUTHERLAND,20.66037,1.1.0
20140207,-31.52416,CALA,27.69644,1.1.0
20140207,-31.67635,ENGCOBO,27.99961,1.1.0
20140207,-31.62187,DALASILE,28.19333,1.1.0
20140207,-30.69057,MOUNT FLETCHER,28.50988,1.1.0
20140207,-33.48874,DE RUST,22.53451,1.1.0
20140207,-33.95658,GEORGE,22.46031,1.1.0
20140207,-34.03629,KNYSNA,23.05145,1.1.0
20140207,-34.18145,MOSSEL BAY,22.14066,1.1.0
20140207,-34.2086,ALBERTINIA,21.58325,1.1.0
20140207,-34.05469,GROOT BRAKRIVIER,22.21906,1.1.0
20140207,-34.09338,RIVERSDALE,21.26123,1.1.0
20140207,-32.34946,BEAUFORT WEST,22.58486,1.1.0
20140207,-32.77115,LAAIPLEK,18.15646,1.1.0
20140207,-33.85506,BOTHASIG,18.54346,1.1.0
20140207,-29.56264,MPOPHOMENI,30.18046,1.1.0
20140207,-29.6644,UMSUNDUZI,30.63848,1.1.0
20140207,-27.99683,BRONVILLE,26.81762,1.1.0
20140207,-24.18398,MOKOPANE,29.01583,1.1.0
20140207,-30.63228,NORVALSPONT,25.45104,1.1.0
20140207,-26.32228,LENASIA,27.82496,1.1.0
20140207,-25.99001,IVORY PARK,28.20162,1.1.0
20140207,-26.0263,DOUGLASDALE,27.9907,1.1.0
20140207,-26.206,BOKSBURG NORTH,28.25302,1.1.0
20140207,-27.19638,IPELEGENG,25.30579,1.1.0
20140207,-25.66821,RUSTENBURG,27.24845,1.1.0
20140207,-24.27923,HOOPDAL,27.49232,1.1.0
20140207,-23.976,CUMBERLAND,26.91968,1.1.0
20140207,-23.67856,LEPHALALE,27.73479,1.1.0
20140207,-24.12651,BULGERIVIER,27.69389,1.1.0
20140207,-23.0688,TOM BURKE,27.99936,1.1.0
20140207,-23.31353,GIYANI,30.71573,1.1.0
20140207,-23.16397,WATERVAL,30.07076,1.1.0
20140207,-23.88811,RITAVI,30.28361,1.1.0
20140207,-22.83111,SASELAMANI,30.85767,1.1.0
20140207,-24.72574,MHALA,31.20416,1.1.0
20140207,-26.20398,CLEVELAND,28.11556,1.1.0
20140207,-29.10568,NAVALSIG,26.23765,1.1.0
20140207,-29.44394,TIERPOORT,26.09008,1.1.0
20140207,-29.1395,BLOEMSPRUIT,26.27852,1.1.0
20140207,-31.3794,DORDRECHT,27.04719,1.1.0
20140207,-27.38891,BOTHAVILLE,26.61423,1.1.0
20140207,-28.29346,BULTFONTEIN,26.15286,1.1.0
20140207,-27.83669,HOOPSTAD,25.90546,1.1.0
20140207,-31.4772,LOXTON,22.34998,1.1.0
20140207,-33.21944,PRINCE ALBERT,22.02828,1.1.0
20140207,-26.84416,ZAMDELA,27.85671,1.1.0
20140207,-31.17601,NOUPOORT,24.95116,1.1.0
20140207,-31.41508,RICHMOND(C),23.94401,1.1.0
20140207,-23.91312,POLOKWANE,29.45481,1.1.0
20140207,-26.2681,MOROKA,27.8755,1.1.0
20140207,-28.35892,LIME ACRES,23.52467,1.1.0
20140207,-27.94753,OLIFANTSHOEK,22.73744,1.1.0
20140207,-26.58681,SEVERN,22.85903,1.1.0
20140207,-26.87679,VAN ZYLSRUS,22.05007,1.1.0
20140207,-24.03597,TINMYNE,28.77543,1.1.0
20140207,-22.98531,TOLWE,28.57513,1.1.0
20140207,-33.4144,WOLSELEY,19.20104,1.1.0
20140207,-33.59043,PORT ALFRED,26.88904,1.1.0
20140207,-24.99523,SKUKUZA,31.59017,1.1.0
20140207,-25.64453,LOW'S CREEK,31.29337,1.1.0
20140207,-25.3283,WITRIVIER,31.0179,1.1.0
20140207,-25.53614,KAAPMUIDEN,31.34071,1.1.0
20140207,-25.59968,GROOT MARICO,26.41868,1.1.0
20140207,-25.02325,NIETVERDIEND,26.15879,1.1.0
20140207,-23.64412,BOLOBEDU,30.22274,1.1.0
20140207,-27.02611,VILLIERS,28.59953,1.1.0
20140207,-30.79379,RHODES,27.96674,1.1.0
20140207,-32.97932,CAMBRIDGE,27.89812,1.1.0
20140207,-28.73144,BERGVILLE,29.35523,1.1.0
20140207,-28.73492,COLENSO,29.82205,1.1.0
20140207,-30.55093,KOKSTAD,29.42536,1.1.0
20140207,-30.34362,MATATIELE,28.80508,1.1.0
20140207,-30.3176,FRANKLIN,29.45103,1.1.0
20140207,-29.99068,FOLWENI,30.81185,1.1.0
20140207,-33.92226,RAVENSMEAD,18.5973,1.1.0
20140207,-27.24265,KOPPIES,27.57533,1.1.0
20140207,-27.88343,LINDLEY,27.92071,1.1.0
20140207,-26.89837,PARYS,27.4567,1.1.0
20140207,-29.85207,MAYVILLE-KZN,30.98406,1.1.0
20140207,-29.81797,PINETOWN,30.87201,1.1.0
20140207,-29.77619,KWADABEKA,30.89295,1.1.0
20140207,-29.86286,MARIANNHILL,30.8353,1.1.0
20140207,-30.73368,PORT SHEPSTONE,30.4489,1.1.0
20140207,-30.78476,EZINQOLENI,30.12799,1.1.0
20140207,-30.58681,MEHLOMNYAMA,30.32273,1.1.0
20140207,-31.05239,PORT EDWARD,30.21723,1.1.0
20140207,-30.35067,VANWYKSVLEI,21.82435,1.1.0
20140207,-23.896389,MASHASHANE,29.134318,1.1.0
20140207,-34.03613,LENTEGEUR,18.6107,1.1.0
20140207,-25.96476,WELBEKEND,28.46994,1.1.0
20140207,-25.71422,MAMELODI,28.34826,1.1.0
20140207,-26.39441,LENASIA SOUTH,27.85891,1.1.0
20140207,-26.15501,ROODEPOORT,27.8735,1.1.0
20140207,-26.0732,HONEYDEW,27.9201,1.1.0
20140207,-26.1693,FLORIDA,27.9051,1.1.0
20140207,-26.20676,JHB CENTRAL,28.0311,1.1.0
20140207,-26.14423,FAIRLAND,27.9375,1.1.0
20140207,-23.49402,MOREBENG,29.92797,1.1.0
20140207,-29.40948,KOFFIEFONTEIN,25.00308,1.1.0
20140207,-29.11293,PETRUSBURG,25.41366,1.1.0
20140207,-30.26739,PHILIPPOLIS,25.27314,1.1.0
20140207,-29.49944,STEUNMEKAAR,25.52628,1.1.0
20140207,-33.02179,KLIPPLAAT,24.33284,1.1.0
20140207,-32.85029,BHISHO,27.44085,1.1.0
20140207,-32.91955,NDEVANA,27.48999,1.1.0
20140207,-33.9122,FRANSCHHOEK,19.12143,1.1.0
20140207,-33.06525,HOPEFIELD,18.34998,1.1.0
20140207,-29.79486,KOMAGGAS,17.48749,1.1.0
20140207,-33.90752,NEW BRIGHTON,25.5845,1.1.0
20140207,-25.27102,MOGWASE,27.23673,1.1.0
20140207,-27.4108,PUDIMOE,24.71941,1.1.0
20140207,-26.5997,GANYESA,24.18723,1.1.0
20140207,-33.87196,BRACKENFELL,18.68164,1.1.0
20140207,-33.65057,ALEXANDRIA,26.412,1.1.0
20140207,-31.33022,ELLIOT,27.84998,1.1.0
20140207,-33.93575,STELLENBOSCH,18.85592,1.1.0
20140207,-29.73621,THORNVILLE,30.38723,1.1.0
20140207,-25.4951,LOATE,28.07368,1.1.0
20140207,-25.75024,MAKGOBISTAD,25.10729,1.1.0
20140207,-25.70428,WONDERBOOMPOORT,28.18587,1.1.0
20140207,-30.26625,SPRINGFONTEIN,25.70502,1.1.0
20140207,-33.53064,SEAFIELD,27.04722,1.1.0
20140207,-25.15941,VAALBANK,28.85709,1.1.0
20140207,-27.39776,MOTHIBISTAD,23.49068,1.1.0
20140207,-27.30544,BATLHAROS,23.34164,1.1.0
20140207,-26.2937,HEUNINGVLEI,23.17961,1.1.0
20140207,-33.32752,STEYTLERVILLE,24.34185,1.1.0
20140207,-31.75751,GLEN GREY,27.0212,1.1.0
